,id1,Description1,id2,Description2,Type of dependency
0,15743,understanding rubyvm supposed,17500,rubyvm traprn user think,relates
1,15752,believe introduce module exp,17500,rubyvm traprn user think,relates
2,17496,excuse brought,4897,firstly please read tau manifesto,duplicates
3,8804,introduce syntax,17474,ruby borrowed conceptsidioms allot,relates
4,17273,proposal introduce shareable con,17397,think shareable constant value literal,relates
5,17384,hi allrnwhen used hashmerge thought,6225,string array combined,duplicates
6,17365,summary currently good way ret,17378,discussion marcandre found good,relates
7,15865,adding syntax oneline pattern,17371,reintroducing expr pat akr,relates
8,16355,currently single line pattern matchingexpr,17371,reintroducing expr pat akr,relates
9,17365,summary currently good way ret,17378,discussion marcandre found good,relates
10,15973,kernellambda receives proc,17361,newsrnrnrn kernellambda,relates
11,10600,multipleproducer multipleconsumer sit,17357,currently difficult reliably distingu,relates
12,15799,implemented pipeline operator topi,17353,since ruby already moving directionfu,relates
13,16794,reading rassign,17353,since ruby already moving directionfu,relates
14,17336,problemrnwhen need monkey patch whic,16241,original discussion,duplicates
15,12075,sometimes write following codernrnru,17330,always core method proposal,relates
16,16987,enumeration designed greedy immedi,17312,offspring vague,relates
17,15657,maintenance webrick hard rub,17303,propose move webrick bundled gem r,relates
18,17292,set literal v javascript object punningr,14579,allow value omission hash lite,duplicates
19,17288,made patch optimize send call w,17291,made patch optimize send call,duplicates
20,17288,made patch optimize send call w,17291,made patch optimize send call,duplicates
21,13334,mathncomplex mathnrational deprec,17281,mathn deprecated canonicalization,relates
22,17273,proposal introduce shareable con,17278,description rnrnthis proposal aim,relates
23,17145,id like propose objectdeep freezern,17274,ticket describes semantics sharea,relates
24,17273,proposal introduce shareable con,17274,ticket describes semantics sharea,relates
25,17273,proposal introduce shareable con,17274,ticket describes semantics sharea,relates
26,17145,id like propose objectdeep freezern,17273,proposal introduce shareable con,relates
27,17273,proposal introduce shareable con,17278,description rnrnthis proposal aim,relates
28,17273,proposal introduce shareable con,17397,think shareable constant value literal,relates
29,14912,propose new pattern matching syntaxrnrn,17260,propose promote pattern matching offic,relates
30,15504,abstractrnrnrange currently nonfroze,17195,range frozen,relates
31,17134,add resolve timeout tcpsocketnewrnit,17187,add connect timeout tcpsocketnew sa,relates
32,16752,defining private constant require,17171,rubyrnclass foorn def call mern,relates
33,17147,object deserializer like json messagepack,13077,introduce stringfstring methodrnrnthis ex,duplicates
34,2509,beginrn like freezing constant confi,17145,id like propose objectdeep freezern,relates
35,17100,ractor proposal new concurrent abst,17145,id like propose objectdeep freezern,relates
36,17145,id like propose objectdeep freezern,17274,ticket describes semantics sharea,relates
37,17145,id like propose objectdeep freezern,17273,proposal introduce shareable con,relates
38,17055,two verbose mode warning fairl,17143,support recently added warningwarn,relates
39,17134,add resolve timeout tcpsocketnewrnit,17187,add connect timeout tcpsocketnew sa,relates
40,16476,seems like blocking syscall done,17134,add resolve timeout tcpsocketnewrnit,relates
41,17133,kerneliterator mildly deprecate sicne,15547,block given added since,duplicates
42,11588,ruby current warning system lacking warn,17122,deprecation warning warning rub,relates
43,12026,add simple way filter warning,17122,deprecation warning warning rub,relates
44,12299,another attempt provide ty,17122,deprecation warning warning rub,relates
45,17100,ractor proposal new concurrent abst,17145,id like propose objectdeep freezern,relates
46,17055,two verbose mode warning fairl,17143,support recently added warningwarn,relates
47,16345,propose ruby doesnt emit deprecation,17000,matz decided disable deprecation warnin,relates
48,16989,opening series feature request,16995,quite minor set r,relates
49,16989,opening series feature request,16994,would like shorthand syntax frozen se,relates
50,16989,opening series feature request,16993,create set hash key currently impli,relates
51,16989,opening series feature request,16992,officially set element uncertain order,relates
52,16989,opening series feature request,16991,id like add join setrnrnru,relates
53,16989,opening series feature request,16990,currently set operator array work,relates
54,16989,opening series feature request,16990,currently set operator array work,relates
55,16989,opening series feature request,16991,id like add join setrnrnru,relates
56,16989,opening series feature request,16992,officially set element uncertain order,relates
57,16989,opening series feature request,16993,create set hash key currently impli,relates
58,16989,opening series feature request,16994,would like shorthand syntax frozen se,relates
59,16989,opening series feature request,16995,quite minor set r,relates
60,16987,enumeration designed greedy immedi,17312,offspring vague,relates
61,14138,many good reason simply define,16963,englishrb longer maintained ruby cor,relates
62,16945,would like propose create way,12543,introducing new syntax tail ca,duplicates
63,15198,frequently find needing determine,16928,hirnrnthe ruby array class currently,relates
64,16463,ruby outrnit aim warn ever,16897,rubyrnrequire benchmarkipsrnrnmodu,relates
65,16378,think important otherwise,16891,based feedback railscore matz de,relates
66,11925,propose make struct subclass constructor w,16806,proposalrnrnrbrnpost structnew,relates
67,16794,reading rassign,17353,since ruby already moving directionfu,relates
68,16786,abstractrnrnwe propose introduce li,16792,currently mutex cruby held per thread,relates
69,16786,abstractrnrnwe propose introduce li,16792,currently mutex cruby held per thread,relates
70,14736,ruby concurrency greatly enhanced co,16786,abstractrnrnwe propose introduce li,relates
71,16122,value object useful concept introduc,16769,backgroundrnweve discussed interface,relates
72,16752,defining private constant require,17171,rubyrnclass foorn def call mern,relates
73,5054,though matz said ruby,16746,ruby syntax full end im paranoid,relates
74,5065,ive noticed issue subjecting endal,16746,ruby syntax full end im paranoid,relates
75,12241,refinement feature,16746,ruby syntax full end im paranoid,relates
76,8661,currently way ruby print backtrace th,16684,mostrecentcalllast order backtrace,relates
77,13488,currently encodingdefault external set,16604,issue related,relates
78,12650,window environment variable support unicode,16604,issue related,relates
79,15393,hirnrni would like add vm compilation,16600,contextrnrna somewhat common pattern w,relates
80,16463,ruby outrnit aim warn ever,16511,alternative id lik,relates
81,10637,encountered issue bringing v,16482,right nethttp force user use cl,relates
82,16476,seems like blocking syscall done,17134,add resolve timeout tcpsocketnewrnit,relates
83,16038,know objectspaceweakmap isnt really sup,16471,id like request two feature weakref,relates
84,15958,matz changed timeto format fr,16470,ruby added nanosecond representation th,relates
85,16463,ruby outrnit aim warn ever,16511,alternative id lik,relates
86,16378,think important otherwise,16463,ruby outrnit aim warn ever,relates
87,16463,ruby outrnit aim warn ever,16897,rubyrnrequire benchmarkipsrnrnmodu,relates
88,12086,currently refinement activated,16461,overviewrni propose procusing support,relates
89,16441,method like take al,16446,led think issue ge,relates
90,16441,method like take al,16446,led think issue ge,relates
91,16363,mean gem bundled gem,16431,opened pr allows ruby,relates
92,16430,im sure intentional,6810,expected behavior ra,duplicates
93,15751,similar nameerrorreceiver return,16419,exception class receiver accept r,relates
94,16253,using thisrnrnrubyrn def,16378,think important otherwise,relates
95,16378,think important otherwise,16891,based feedback railscore matz de,relates
96,16378,think important otherwise,16463,ruby outrnit aim warn ever,relates
97,16377,following scriptrnrnrubyrndef mu,8948,beginrni see frozen string accepte,duplicates
98,16355,currently single line pattern matchingexpr,16370,wrote codernrn rubyrnn,relates
99,16363,mean gem bundled gem,16431,opened pr allows ruby,relates
100,14145,idea investigating example scrip,16356,current behavior includes rnis th,relates
101,15865,adding syntax oneline pattern,16355,currently single line pattern matchingexpr,relates
102,16355,currently single line pattern matchingexpr,16370,wrote codernrn rubyrnn,relates
103,16355,currently single line pattern matchingexpr,17371,reintroducing expr pat akr,relates
104,16289,problemrnrncurrently interpreter e,16345,propose ruby doesnt emit deprecation,relates
105,16018,since moduledeprecate consta,16345,propose ruby doesnt emit deprecation,relates
106,16345,propose ruby doesnt emit deprecation,17000,matz decided disable deprecation warnin,relates
107,16253,using thisrnrnrubyrn def,16296,settled syntax rem,relates
108,16289,problemrnrncurrently interpreter e,16345,propose ruby doesnt emit deprecation,relates
109,16276,private protected declaration ruby clas,7019,like indent private method one level,duplicates
110,12125,hellornrnthe operator let one pas,16275,objmethod introduced,relates
111,13581,another programming language even java,16275,objmethod introduced,relates
112,4539,inspired haskells zipwith function ha,16261,upd discussion comment method,relates
113,5044,reason zip doesnt return r,16261,upd discussion comment method,relates
114,16253,using thisrnrnrubyrn def,16296,settled syntax rem,relates
115,16253,using thisrnrnrubyrn def,16378,think important otherwise,relates
116,14344,rely refinement lot dont want,16241,original discussion,relates
117,17336,problemrnwhen need monkey patch whic,16241,original discussion,duplicates
118,16240,rna work object n,4818,object marshaled maybe,duplicates
119,15865,adding syntax oneline pattern,16182,new syntax expr pattern,relates
120,5481,beginrnrnuptodate summary propo,16170,im working extract standard library r,relates
121,16150,much time user call,16153,freezing string give u nice performanc,relates
122,16150,much time user call,16153,freezing string give u nice performanc,relates
123,8468,yesterday github tokyo drinkup thanks gi,16131,ruby taint checking originally,relates
124,16123,problemrnrnthere inconsistency,11297,ruby allow private method calle,duplicates
125,16122,value object useful concept introduc,16769,backgroundrnweve discussed interface,relates
126,11105,support hash literal,16095,common usern rubyrnclass arn de,relates
127,16038,know objectspaceweakmap isnt really sup,16471,id like request two feature weakref,relates
128,16018,since moduledeprecate consta,16345,propose ruby doesnt emit deprecation,relates
129,12447,sometimes want extract digit placeva,16011,ruby seems way format number w,relates
130,16006,nonproportional font multibyte character,14618,abstractrnrnunicode display width,duplicates
131,12046,write accessor method bo,15991,hirnrni thought issue wouldve al,relates
132,5781,pretty sure come id l,15991,hirnrni thought issue wouldve al,relates
133,15976,semantically equivalent ar,15198,frequently find needing determine,duplicates
134,12957,currently create lambda proc one u,15973,kernellambda receives proc,relates
135,7314,code need convert proc,15973,kernellambda receives proc,relates
136,9777,currently different block object la,15973,kernellambda receives proc,relates
137,8693,def yield end def,15973,kernellambda receives proc,relates
138,15973,kernellambda receives proc,17361,newsrnrnrn kernellambda,relates
139,15752,believe introduce module exp,15966,feel frustrated recent experimenta,relates
140,15958,matz changed timeto format fr,16470,ruby added nanosecond representation th,relates
141,14912,propose new pattern matching syntaxrnrn,15918,currently set respond deconstr,relates
142,15230,id like feature know loaded,15903,rubyvm contains mostly mrispecific feature b,relates
143,15752,believe introduce module exp,15903,rubyvm contains mostly mrispecific feature b,relates
144,14912,propose new pattern matching syntaxrnrn,15881,rubyrnclass arn def deconstructrn,relates
145,14912,propose new pattern matching syntaxrnrn,15865,adding syntax oneline pattern,relates
146,15865,adding syntax oneline pattern,16182,new syntax expr pattern,relates
147,15865,adding syntax oneline pattern,16355,currently single line pattern matchingexpr,relates
148,15865,adding syntax oneline pattern,17371,reintroducing expr pat akr,relates
149,8499,according experience following two,15863,add hashslicernrnin,relates
150,14035,reproducernrnexecute urifileetc,15861,recently ruby getting better parsing ur,relates
151,13563,hirnrni propose hashchoice methodrnr,15822,according hashslice would like add,relates
152,15822,according hashslice would like add,8499,according experience following two,duplicates
153,15814,ruby casewhen statement written,14912,propose new pattern matching syntaxrnrn,duplicates
154,10425,method near like following would u,15811,backgroundrnrnequal comparison method,relates
155,14392,would like see implemented ruby pipe,15799,implemented pipeline operator topi,relates
156,15799,implemented pipeline operator topi,17353,since ruby already moving directionfu,relates
157,15743,understanding rubyvm supposed,15752,believe introduce module exp,relates
158,15752,believe introduce module exp,15903,rubyvm contains mostly mrispecific feature b,relates
159,15752,believe introduce module exp,15966,feel frustrated recent experimenta,relates
160,14844,hi thanks great work ruby,15752,believe introduce module exp,relates
161,15752,believe introduce module exp,17500,rubyvm traprn user think,relates
162,15751,similar nameerrorreceiver return,16419,exception class receiver accept r,relates
163,15743,understanding rubyvm supposed,15752,believe introduce module exp,relates
164,15743,understanding rubyvm supposed,17500,rubyvm traprn user think,relates
165,12240,often improvement implicit block argume,15741,numbered parameter introduced,relates
166,12648,would like pas optional argument,15725,hellornrni would like propose four new,relates
167,14759,everybody benefit jemalloc e,15667,per honglis excellent article look like,relates
168,5481,beginrnrnuptodate summary propo,15657,maintenance webrick hard rub,relates
169,15657,maintenance webrick hard rub,17303,propose move webrick bundled gem r,relates
170,5653,hirn rntoday talked nahi en,15592,feature switch autoload behav,relates
171,15563,ruby introduced dig array,12282,new feature consideration dig wh,duplicates
172,15563,ruby introduced dig array,14602,currently hash like thisrnrn,duplicates
173,13807,frequently see code us value,15557,often see code like thisrnrn rubyr,relates
174,10499,procnew kernelproc little known f,15554,abstractrnrnwarn raise argumenterr,copied_to
175,14430,instead using tcpsocketopen wrapped ti,15553,currently use timeout nethttp oth,relates
176,17133,kerneliterator mildly deprecate sicne,15547,block given added since,duplicates
177,15504,abstractrnrnrange currently nonfroze,17195,range frozen,relates
178,15393,hirnrni would like add vm compilation,16600,contextrnrna somewhat common pattern w,relates
179,8468,yesterday github tokyo drinkup thanks gi,15344,would like start discussion relating,relates
180,12460,currently unicode version used speci,15341,emoji version different unicod,relates
181,15341,emoji version different unicod,15182,reported naruse yui naruse,blocks
182,5663,pretty common want map en,15323,proposal combined filter,relates
183,14802,unicode version published somet,15321,unicode version published,blocks
184,15321,unicode version published,15195,people japan know,blocks
185,15301,one reddit discussion ive got stuck,12115,great fan symbolto proc short,duplicates
186,15236,pr github,15286,suggestion hash shorthandrn,relates
187,15236,pr github,15286,suggestion hash shorthandrn,relates
188,15236,pr github,11105,support hash literal,duplicates
189,15230,id like feature know loaded,15903,rubyvm contains mostly mrispecific feature b,relates
190,11925,propose make struct subclass constructor w,15222,ruby struct subclass dif,relates
191,15198,frequently find needing determine,16928,hirnrnthe ruby array class currently,relates
192,15976,semantically equivalent ar,15198,frequently find needing determine,duplicates
193,15321,unicode version published,15195,people japan know,blocks
194,12820,hellornrnthe patternrnrnrubyrnc,15192,motivationrnrnintroduce new syntax,relates
195,15192,motivationrnrnintroduce new syntax,5825,im excited feature coffee,duplicates
196,15182,reported naruse yui naruse,14802,unicode version published somet,blocks
197,15341,emoji version different unicod,15182,reported naruse yui naruse,blocks
198,15143,often call arrayto result,10208,convert list key value,duplicates
199,14609,abstractrnrnkernelpobj print obj,15112,sometimes write stderrputs objinspect,relates
200,11925,propose make struct subclass constructor w,15076,struct used instantiate object,relates
201,14022,joining element array,15024,think could handy block suppor,relates
202,14830,ticket picking mjitpause ht,14954,problemrnto measure mjitgenerated cod,relates
203,10797,moduleconst defined take optional argu,14944,module many introspection method meth,duplicates
204,14915,method system implementation depen,14940,related add bcrypt password h,relates
205,14915,method system implementation depen,14940,related add bcrypt password h,relates
206,14709,rubykaigi presentation,14912,propose new pattern matching syntaxrnrn,relates
207,14912,propose new pattern matching syntaxrnrn,15865,adding syntax oneline pattern,relates
208,14912,propose new pattern matching syntaxrnrn,15918,currently set respond deconstr,relates
209,14912,propose new pattern matching syntaxrnrn,15881,rubyrnclass arn def deconstructrn,relates
210,14912,propose new pattern matching syntaxrnrn,17260,propose promote pattern matching offic,relates
211,15814,ruby casewhen statement written,14912,propose new pattern matching syntaxrnrn,duplicates
212,14844,hi thanks great work ruby,15752,believe introduce module exp,relates
213,14839,request feedback particular,14802,unicode version published somet,blocks
214,14830,ticket picking mjitpause ht,14954,problemrnto measure mjitgenerated cod,relates
215,14491,issuernrndoing careful analysis mji,14830,ticket picking mjitpause ht,precedes
216,13685,unicode published week ago,14802,unicode version published somet,relates
217,14839,request feedback particular,14802,unicode version published somet,blocks
218,15182,reported naruse yui naruse,14802,unicode version published somet,blocks
219,14802,unicode version published somet,15321,unicode version published,blocks
220,7003,let make sure therell mvm,14792,old problem maybe running multip,relates
221,12092,allows creating modified clone frozen,14778,id like use objectdup block whi,relates
222,14759,everybody benefit jemalloc e,15667,per honglis excellent article look like,relates
223,13618,rnauto fiber schedule rb wait sin,14736,ruby concurrency greatly enhanced co,relates
224,14736,ruby concurrency greatly enhanced co,16786,abstractrnrnwe propose introduce li,relates
225,13767,order ruby used scientifi,14722,way implement even copy pyth,relates
226,14709,rubykaigi presentation,14912,propose new pattern matching syntaxrnrn,relates
227,14706,ruby threadsafe way implement,12607,one derived bug,duplicates
228,12912,dont allow range without end like,14697,enumeratorarithmeticsequence ha,relates
229,14696,original dst defined atrn,6394,linux original dst provides origina,duplicates
230,13241,currently exploratory proposalr,14618,abstractrnrnunicode display width,relates
231,16006,nonproportional font multibyte character,14618,abstractrnrnunicode display width,duplicates
232,14609,abstractrnrnkernelpobj print obj,15112,sometimes write stderrputs objinspect,relates
233,14602,currently hash like thisrnrn,12282,new feature consideration dig wh,duplicates
234,15563,ruby introduced dig array,14602,currently hash like thisrnrn,duplicates
235,11105,support hash literal,14579,allow value omission hash lite,relates
236,17292,set literal v javascript object punningr,14579,allow value omission hash lite,duplicates
237,12996,proposal range optimize red,14575,conscious duplicate bug,relates
238,14575,conscious duplicate bug,12612,currently range alias includ,duplicates
239,11741,git svnrnrnconverting ruby wholesale,14551,know migrating git get asked least eve,relates
240,4910,suggest add two class classr,14498,hellornrni creating list class,relates
241,14489,currently discourse boot notice min,14492,rn rubygem like yomikomu,relates
242,14491,issuernrndoing careful analysis mji,14830,ticket picking mjitpause ht,precedes
243,14489,currently discourse boot notice min,14492,rn rubygem like yomikomu,relates
244,7639,chain method period e,14463,coming language find extre,relates
245,8158,use lightweight structure loaded feature,14460,hirnrnive attached patch speed u,relates
246,14443,gsub take hash second ar,13016,background wanted drop nkf dependency,duplicates
247,14430,instead using tcpsocketopen wrapped ti,15553,currently use timeout nethttp oth,relates
248,11541,since ruby def return symbol th,14397,matsudasan suggested public prote,relates
249,14396,matsudasan suggested public prote,14397,matsudasan suggested public prote,duplicates
250,14396,matsudasan suggested public prote,14397,matsudasan suggested public prote,duplicates
251,14392,would like see implemented ruby pipe,15799,implemented pipeline operator topi,relates
252,14344,rely refinement lot dont want,16241,original discussion,relates
253,14045,backgroundrnrnif need pas given b,14267,following script consistently print proc,relates
254,14138,many good reason simply define,14240,think four special variable separat,relates
255,5977,hellornrnas mentioned rubyconf wo,14240,think four special variable separat,relates
256,14197,none one accept,11286,proposalrnit proposed enumerable,relates
257,14145,idea investigating example scrip,16356,current behavior includes rnis th,relates
258,14138,many good reason simply define,14240,think four special variable separat,relates
259,14138,many good reason simply define,16963,englishrb longer maintained ruby cor,relates
260,14133,module class reopened change,14132,module class reopened change,relates
261,14133,module class reopened change,6539,feel inconsistency meth,relates
262,14132,module class reopened change,6539,feel inconsistency meth,relates
263,14133,module class reopened change,14132,module class reopened change,relates
264,14097,currently concat method ruby whi,14105,sure also add feautures th,relates
265,14097,currently concat method ruby whi,14105,sure also add feautures th,relates
266,14055,following string symbol method cu,12786,descriptionrnrni would find stringcasecmp,relates
267,11256,since capturing block proc slow f,14045,backgroundrnrnif need pas given b,relates
268,14045,backgroundrnrnif need pas given b,14267,following script consistently print proc,relates
269,3714,beginrn given enumerator wa,14044,described numonarray pycal,relates
270,9049,nmatrix weve implemented range shortha,14044,described numonarray pycal,relates
271,14042,hi rnrnive attached patch make iop,9323,propose addition iowritevrnit enables,relates
272,14042,hi rnrnive attached patch make iop,9420,since added use writev sho,duplicates
273,14035,reproducernrnexecute urifileetc,15861,recently ruby getting better parsing ur,relates
274,14022,joining element array,15024,think could handy block suppor,relates
275,14007,propose attach patch add mode,11258,saw containsrnrnbut,duplicates
276,13984,currently bigdecimal instance frozen,13985,since truefalsenilintegerfloat jus,relates
277,13985,since truefalsenilintegerfloat jus,12979,proposal resulting discussion,relates
278,13985,since truefalsenilintegerfloat jus,13983,since basically value typesrnthey,relates
279,13984,currently bigdecimal instance frozen,13985,since truefalsenilintegerfloat jus,relates
280,13985,since truefalsenilintegerfloat jus,13983,since basically value typesrnthey,relates
281,13969,dir class method pair direntries,11302,direntries return array content wi,relates
282,12010,direach dirread including direntr,13969,dir class method pair direntries,relates
283,9508,since coverage extension introduced,13901,plan add branch coverage method c,relates
284,12698,frequent need delete substring f,13890,currently stringcount accepts string,relates
285,13847,try use default gem fix,10320,requiring library global namespace alw,relates
286,13807,frequently see code us value,15557,often see code like thisrnrn rubyr,relates
287,13109,using refinement one file using,13805,refinement currently lexically scoped wh,relates
288,13789,new direntries dirchidren wo,11302,direntries return array content wi,relates
289,13784,ruby full set functional tool,5663,pretty common want map en,relates
290,13767,order ruby used scientifi,14722,way implement even copy pyth,relates
291,13765,proc curry,6817,know propose significa,relates
292,13765,proc curry,7939,beginrni really like new assuming,relates
293,3388,beginrn abcdefghijstar,13712,stringstart receive regexprn,relates
294,13694,today june tau day honor,4897,firstly please read tau manifesto,relates
295,13685,unicode published week ago,12513,unicode published yesterday see,relates
296,13685,unicode published week ago,14802,unicode version published somet,relates
297,13645,proposalrnrnwhile work make sen,11813,safe navigation operator,duplicates
298,13618,rnauto fiber schedule rb wait sin,14736,ruby concurrency greatly enhanced co,relates
299,13600,one main use case would make yie,6284,would nice able compose procs l,relates
300,13588,implementing iolike object id like,11094,originally defined codespace,relates
301,13581,another programming language even java,16275,objmethod introduced,relates
302,13581,another programming language even java,12125,hellornrnthe operator let one pas,duplicates
303,13577,first argument file,13568,using filetmpfile tmpfile allows u,relates
304,13577,first argument file,13568,using filetmpfile tmpfile allows u,relates
305,13563,hirnrni propose hashchoice methodrnr,8499,according experience following two,relates
306,13563,hirnrni propose hashchoice methodrnr,15822,according hashslice would like add,relates
307,11541,since ruby def return symbol th,13560,hirnrnim suggesting moduleattr,relates
308,13560,hirnrnim suggesting moduleattr,9453,ruby returning symbol def,duplicates
309,13559,hirnrnplease reconsider implementation,12760,thats another attempt choose good metap,duplicates
310,13488,currently encodingdefault external set,16604,issue related,relates
311,13395,seem method ruby,12075,sometimes write following codernrnru,relates
312,13335,mathn deprecated feature ye,10169,englishrnrnas mentioned,relates
313,13334,mathncomplex mathnrational deprec,10169,englishrnrnas mentioned,relates
314,13334,mathncomplex mathnrational deprec,17281,mathn deprecated canonicalization,relates
315,13272,define subclass struct take,11925,propose make struct subclass constructor w,duplicates
316,13261,issue tracking gem release sdbm,5481,beginrnrnuptodate summary propo,relates
317,13248,issue tracking gem release gdbm,5481,beginrnrnuptodate summary propo,relates
318,13201,issue tracking gem release dbm,13248,issue tracking gem release gdbm,relates
319,13244,id like suggestrnto enhance interfac,12224,use logger class often mayb,duplicates
320,13241,currently exploratory proposalr,13240,unicode property check eg phiragan,relates
321,13241,currently exploratory proposalr,14618,abstractrnrnunicode display width,relates
322,13241,currently exploratory proposalr,13240,unicode property check eg phiragan,relates
323,13213,issue tracking gem release scan,5481,beginrnrnuptodate summary propo,relates
324,12906,want rescue block must,13212,block ubiquitous ruby world there,duplicates
325,13201,issue tracking gem release dbm,5481,beginrnrnuptodate summary propo,relates
326,13201,issue tracking gem release dbm,13248,issue tracking gem release gdbm,relates
327,13199,issue tracking gem release stri,5481,beginrnrnuptodate summary propo,relates
328,13197,issue tracking gem release file,5481,beginrnrnuptodate summary propo,relates
329,13186,issue tracking gem release zlib,5481,beginrnrnuptodate summary propo,relates
330,13183,issue tracking gem release date,5481,beginrnrnuptodate summary propo,relates
331,13182,issue tracking gem release cmat,5481,beginrnrnuptodate summary propo,relates
332,13179,came across scenario needed ab,11747,matzs recent rubyconf talk used e,duplicates
333,13177,issue tracking gem release csv,5481,beginrnrnuptodate summary propo,relates
334,13173,issue tracking gem release webr,5481,beginrnrnuptodate summary propo,relates
335,13172,hi everyonernrntheres tap method,10095,weve many time feature request fo,duplicates
336,13172,hi everyonernrntheres tap method,11717,objecttrap thought useful counter,duplicates
337,13172,hi everyonernrntheres tap method,12760,thats another attempt choose good metap,duplicates
338,13137,update javascript added object shor,11105,support hash literal,relates
339,13109,using refinement one file using,13805,refinement currently lexically scoped wh,relates
340,17147,object deserializer like json messagepack,13077,introduce stringfstring methodrnrnthis ex,duplicates
341,13067,propose make trueclass falseclass,11286,proposalrnit proposed enumerable,relates
342,13056,proposal base option dirglob meth,7360,currently pathnameglob method,blocks
343,14443,gsub take hash second ar,13016,background wanted drop nkf dependency,duplicates
344,13006,hello right difficulty u,6647,many application user dealt,relates
345,12996,proposal range optimize red,12612,currently range alias includ,relates
